state,city,total_drug_count,latitude,longitude,name
LA,MADISONVILLE,589,31.244822999999997,-92.14502399999999,Louisiana
LA,MAMOU,1159,31.244822999999997,-92.14502399999999,Louisiana
LA,MANDERVILLE,36,31.244822999999997,-92.14502399999999,Louisiana
LA,MANDEVILLE,2792,31.244822999999997,-92.14502399999999,Louisiana
LA,MANGHAM,539,31.244822999999997,-92.14502399999999,Louisiana
LA,MONTGOMERY,99,31.244822999999997,-92.14502399999999,Louisiana
LA,MANSURA,9,31.244822999999997,-92.14502399999999,Louisiana
LA,MARINGOUIN,208,31.244822999999997,-92.14502399999999,Louisiana
LA,MARION,78,31.244822999999997,-92.14502399999999,Louisiana
LA,MARKSVILLE,2189,31.244822999999997,-92.14502399999999,Louisiana
LA,MARRERO,9070,31.244822999999997,-92.14502399999999,Louisiana
